uid,group,total_spent
1000480,A,0
1009106,B,0
1024310,B,0
1009852,B,22
1009567,B,0
1002309,A,0
1005419,A,0
1008909,A,0
1027660,B,0
1026332,A,0
1008466,A,0
1013164,A,0
1015413,A,0
1012519,A,0
1026707,A,0
1026924,B,0
1011969,B,0
1015977,A,0
1009547,A,0
1017171,A,0
1016289,A,0
1021601,A,0
1020621,B,0
1006942,A,0
1000632,B,0
1003779,B,0
1001598,B,0
1023376,B,0
1012953,A,0
1015062,A,0
1007693,B,0
1020303,B,0
1003936,A,0
1022190,B,0
1020154,A,63.92
1018849,A,0
1022503,B,0
1017305,B,0
1014342,B,0
1020810,A,0
1014871,B,0
1014157,A,0
1001797,A,0
1025870,A,0
1004769,B,0
1021168,B,0
1013743,B,0
1000142,B,0
1014891,A,0
1020611,B,0
1000546,A,61.12
1010009,B,0
1015377,A,0
1000931,B,0
1025875,A,0
1025365,A,0
1004213,B,0
1003643,A,0
1022010,B,0
1001176,A,0
1009535,B,0
1018256,A,0
1018319,A,0
1011708,A,0
1027399,A,0
1011997,B,0
1005343,B,0
1014964,A,195.25
1009243,A,0
1013840,A,0
1023421,A,0
1014796,B,0
1017769,B,0
1019943,A,0
1003338,B,0
1003701,B,0
1022355,B,0
1019582,B,0
1022112,A,0
1018801,B,0
1004203,A,0
1011659,B,0
1017169,B,0
1012417,A,0
1027127,B,0
1018587,A,0
1018498,A,0
1007466,A,0
1029703,B,0
1022056,A,0
1028194,A,0
1019228,A,0
1003590,A,0
1029910,B,0
1024907,B,0
1005422,B,0
1021797,B,0
1027131,A,0
1016248,B,0
1011547,A,0
1012815,B,0
1016412,A,0
1029145,B,0
1022168,A,0
1001519,B,0
1016442,A,0
1023718,B,0
1006992,B,0
1016609,B,0
1029429,B,0
1017208,A,0
1001879,A,0
1008365,B,0
1011916,A,0
1026536,B,0
1003825,A,0
1014753,B,0
1001847,A,0
1020131,B,0
1001010,A,0
1021508,A,0
1018025,A,0
1022644,B,0
1000621,A,0
1027819,A,0
1028182,B,0
1022263,A,119.33
1022079,A,0
1021829,B,0
1004267,B,0
1024720,A,42.88
1022153,A,0
1018125,B,0
1019868,A,128.74
1029294,B,36.13
1016441,B,0
1005134,A,0
1000930,A,114.56
1003268,A,0
1001218,B,0
1029288,B,0
1023702,A,0
1019144,B,0
1000137,A,0
1024805,B,0
1028367,B,0
1010264,B,0
1007821,A,0
1019189,A,0
1007846,B,0
1003417,B,0
1023113,A,0
1022148,B,0
1025975,A,0
1003036,A,0
1007769,B,0
1005371,B,0
1010710,B,0
1012492,A,0
1010596,A,0
1021060,A,0
1002428,B,0
1029117,A,0
1026268,B,0
1017857,B,159.66
1002926,B,0
1001854,A,0
1027222,A,0
1004578,B,17.49
1022547,B,0
1016889,B,0
1014997,B,0
1027596,B,0
1023666,B,0
1005778,B,0
1017344,B,0
1024478,B,0
1004835,B,0
1027762,A,0
1003485,A,0
1022471,B,0
1006630,A,0
1024857,A,0
1025010,B,0
1019775,A,0
1011084,B,0
1006514,A,0
1000038,A,0
1011803,A,0
1001511,B,0
1023504,B,60.71
1004663,B,0
1003524,B,0
1024254,A,0
1007753,A,0
1006211,A,0
1020116,B,0
1027330,A,0
1011035,A,106.67
1005688,B,0
1007654,B,40.53
1028260,A,0
1003679,B,0
1023506,A,0
1025439,A,0
1017201,B,13.74
1014624,B,0
1013947,B,0
1014450,A,0
1004585,B,0
1022504,A,0
1017511,B,0
1024103,B,0
1001296,B,0
1021376,A,0
1002267,A,0
1016207,B,0
1008683,B,0
1018493,B,0
1001623,A,0
1003153,B,79.76
1002362,A,0
1024331,B,0
1025881,A,0
1013766,B,0
1010548,A,0
1029437,B,0
1022568,B,0
1011654,B,0
1028058,B,0
1022758,A,0
1028257,B,0
1003959,A,19.06
1002329,B,0
1027945,B,0
1029765,A,0
1014015,B,0
1009147,B,0
1015482,A,0
1017662,B,0
1027158,B,0
1024110,B,0
1023966,A,0
1015080,A,0
1001960,A,0
1023513,A,53.82
1006491,A,0
1028292,B,0
1029680,A,0
1024031,A,0
1019034,B,0
1016178,A,0
1027527,A,0
1026733,B,0
1028220,B,0
1021416,B,0
1020418,A,0
1002389,B,0
1024855,B,0
1004567,B,0
1029944,A,0
1012084,A,0
1010079,A,0
1011508,A,0
1004168,A,0
1007591,A,0
1027861,B,0
1021029,A,0
1012724,A,0
1029325,B,0
1010928,A,0
1006786,B,0
1007938,B,0
1006313,B,0
1009873,B,0
1000529,B,0
1024356,B,0
1008368,B,0
1020193,B,0
1004028,B,0
1005560,A,0
1015305,B,0
1006706,B,0
1018162,B,0
1029022,B,0
1013013,A,0
1012000,A,0
1019927,A,0
1014865,A,0
1012676,B,0
1022935,B,0
1026577,B,0
1004020,B,0
1024196,B,39.98
1011257,A,0
1017674,A,0
1005252,A,0
1002499,B,0
1024620,A,0
1015955,A,0
1003795,B,0
1001464,B,0
1023214,B,0
1011734,A,0
1000399,A,0
1022506,A,0
1011085,A,0
1007861,B,0
1015203,A,0
1009563,B,0
1020370,A,0
1007837,B,0
1000866,B,0
1021138,B,0
1014428,A,39.24114489299373
1006265,B,0
1014585,A,0
1014158,A,0
1021171,B,169.5
1014017,A,0
1007085,A,0
1022058,A,0
1020062,A,0
1025826,A,0
1028992,B,0
1003464,B,0
1022512,B,0
1028400,B,64.68
1009046,B,0
1004107,A,0
1005968,B,0
1004861,A,0
1018189,B,0
1016312,A,0
1011674,A,0
1019912,A,0
1001941,B,0
1025661,B,0
1020119,A,0
1021786,A,0
1020891,B,96.4
1010072,B,0
1026983,B,0
1019467,A,0
1026811,B,0
1026079,B,0
1000031,B,0
1026955,B,0
1008425,A,0
1003428,B,0
1005251,A,0
1028911,A,0
1021445,B,0
1002732,B,0
1006882,B,0
1007645,B,0
1002700,A,0
1021389,B,0
1024519,A,0
1020924,B,0
1023423,B,0
1002486,B,0
1013771,A,0
1021288,B,36.71
1027064,A,0
1011098,A,0
1011356,A,0
1010282,A,0
1023635,B,0
1025478,A,0
1022174,A,0
1000005,B,0
1014418,A,0
1001099,A,0
1019764,A,0
1000569,A,0
1024273,A,0
1005680,B,0
1002875,B,0
1000371,A,0
1005929,B,0
1011426,B,0
1028869,B,0
1013350,B,0
1019597,A,0
1021406,A,0
1009098,B,0
1013817,A,0
1003242,B,0
1021003,B,0
1010534,B,0
1017034,B,0
1011447,A,0
1011055,A,0
1010259,A,84.43
1018009,B,0
1004583,B,0
1021948,B,0
1013889,A,0
1009626,B,0
1018268,A,0
1026612,B,0
1017447,A,0
1007304,A,0
1016580,B,0
1014844,A,0
1006841,A,0
1012671,B,0
1017646,B,0
1011353,B,0
1011518,B,0
1001092,A,0
1019861,B,0
1015661,B,0
1021524,A,0
1019787,A,0
1025475,A,0
1026436,A,0
1025229,A,0
1026158,A,0
1016686,B,0
1017007,B,0
1024400,B,0
1002153,B,0
1007822,B,0
1002612,A,0
1010657,A,0
1030064,B,0
1025683,A,0
1016855,A,0
1026354,A,0
1025776,A,0
1014174,B,0
1000962,B,0
1028344,A,0
1006405,A,0
1002998,A,71.48
1003784,B,0
1020566,A,0
1027008,B,0
1019292,A,0
1027282,A,0
1003176,A,0
1024035,A,0
1028412,B,0
1003350,A,0
1014690,A,0
1000603,B,0
1023212,A,0
1012512,A,0
1008216,A,0
1025600,A,0
1025485,A,0
1013286,A,0
1015475,A,0
1023900,B,0
1016373,A,0
1004986,B,0
1004450,A,0
1012155,A,0
1004978,A,0
1020935,A,0
1016098,B,0
1023614,B,0
1023037,B,0
1029451,B,0
1028612,A,0
1015564,A,0
1005006,A,0
1003575,A,0
1005603,B,0
1029643,B,0
1004985,B,73.98
1021849,B,0
1004555,A,0
1001739,A,0
1023919,A,0
1003052,A,0
1022557,A,0
1029756,A,0
1017135,A,0
1024153,B,0
1020767,A,0
1019879,A,0
1030099,B,0
1022434,A,0
1021954,B,0
1002252,B,0
1024732,A,0
1028342,A,0
1027864,A,0
1025447,B,0
1009677,B,0
1007496,A,0
1004820,B,0
1016623,A,0
1011657,B,0
1008597,A,0
1003392,B,0
1003029,A,0
1004336,B,0
1029661,A,0
1030102,A,0
1024354,B,0
1002154,A,0
1023759,B,0
1017972,B,0
1026750,A,0
1016121,A,0
1028751,A,0
1004237,B,0
1001999,B,0
1025206,A,0
1008843,A,0
1006793,B,0
1016192,A,0
1004332,A,0
1020226,B,0
1022742,B,0
1001692,B,0
1024648,A,0
1012215,B,0
1004131,B,0
1025744,B,0
1026177,A,0
1022361,B,0
1028521,A,0
1008848,B,0
1022612,A,0
1004792,B,0
1001890,A,0
1000014,A,0
1025450,B,0
1025847,B,0
1020433,A,0
1019115,B,0
1014071,A,0
1002682,A,0
1027855,A,0
1020483,A,0
1017941,A,0
1002304,B,0
1029969,A,0
1017379,B,0
1009964,B,0
1026954,A,0
1003023,A,0
1016803,A,0
1002003,A,0
1003067,B,0
1025107,A,0
1006150,B,0
1008696,A,0
1025705,B,0
1006365,A,33.83
1013494,A,0
1010080,B,0
1006278,B,0
1020344,A,0
1004920,B,0
1005105,A,0
1028484,B,0
1021848,B,0
1010510,A,0
1001696,B,0
1006420,A,0
1010908,B,0
1001535,B,0
1027270,B,0
1000871,B,0
1008082,A,0
1003962,B,0
1006600,A,0
1022569,B,0
1022195,A,0
1011600,A,0
1010167,A,0
1003674,A,0
1006527,A,0
1025367,B,0
1012767,B,0
1019172,A,0
1027110,A,0
1012725,B,0
1027658,B,0
1021367,A,0
1013194,A,0
1012530,B,0
1000428,A,0
1024768,A,0
1022949,B,0
1022807,A,0
1018459,B,0
1021753,B,0
1017136,A,0
1026859,B,0
1028870,A,0
1021428,B,0
1002851,B,0
1026716,B,0
1015409,A,0
1012105,B,0
1016894,A,0
1027192,A,0
1029881,A,0
1019860,A,0
1023080,B,0
1004691,A,0
1003842,A,0
1002876,B,0
1010843,B,0
1019655,B,0
1008770,B,0
1017092,A,0
1001681,A,0
1014595,A,0
1010573,A,0
1015829,B,0
1004505,B,0
1027002,A,0
1010961,A,0
1007943,A,0
1026619,A,0
1016857,B,0
1020456,B,0
1012429,B,0
1017550,A,0
1011080,A,0
1006936,B,40.23
1015438,A,0
1017450,B,0
1000373,A,0
1025241,A,0
1001107,A,0
1029954,B,0
1005032,A,0
1005025,B,0
1010373,B,0
1016046,A,0
1018605,B,0
1014834,B,0
1011079,A,0
1025304,B,0
1004554,A,0
1019249,B,0
1011910,B,0
1024993,A,0
1027382,A,0
1021835,B,0
1012280,A,0
1017635,B,0
1023697,B,0
1021008,B,0
1018019,A,0
1006371,B,0
1027490,A,0
1014275,A,0
1021792,A,0
1002652,A,0
1017902,A,0
1011578,B,0
1004565,A,0
1001658,A,0
1021349,A,0
1013529,B,0
1012847,B,0
1006903,B,0
1006027,A,0
1016571,A,0
1013770,B,0
1017193,B,0
1001823,B,0
1013720,A,0
1003256,A,0
1025049,B,0
1024874,B,48.86
1009938,A,0
1028852,B,0
1017896,A,17.75
1025110,B,0
1007473,A,0
1009020,B,0
1028390,B,0
1012087,B,0
1007603,B,0
1020527,B,0
1016426,B,0
1029194,A,0
1020017,B,0
1021701,B,0
1001001,B,0
1024427,A,0
1030089,B,0
1028718,A,0
1021545,B,0
1009865,B,0
1025865,A,0
1029773,B,0
1027775,B,0
1023266,B,0
1010188,B,0
1004874,A,0
1003908,B,0
1026861,B,0
1018000,B,0
1024499,B,0
1028598,B,0
1014420,B,0
1009308,A,0
1017977,B,0
1015651,A,0
1009725,A,0
1014129,B,0
1012196,B,0
1002166,A,0
1025344,B,0
1022396,A,0
1018772,B,0
1023461,B,0
1020838,A,0
1005473,A,0
1019111,B,0
1011021,A,0
1014680,A,0
1000518,B,0
1026477,B,0
1025895,B,0
1000795,B,0
1016344,B,0
1017303,B,59.79
1007076,B,0
1025384,B,0
1006700,A,0
1016874,A,0
1001085,A,0
1020082,B,80.62
1024120,B,0
1018036,B,0
1026437,A,0
1004616,B,0
1003452,A,46.62
1003312,A,0
1027713,B,0
1020936,A,0
1021714,A,0
1004001,B,0
1017096,A,0
1003666,B,0
1027860,A,0
1012059,B,0
1007722,A,0
1009681,A,0
1021104,A,0
1014228,A,0
1009880,B,0
1024454,B,0
1002563,B,0
1019628,A,0
1004361,B,0
1021266,B,0
1013055,B,0
1018965,B,0
1025680,B,0
1013592,A,0
1027788,A,0
1018984,A,0
1013429,B,0
1001749,A,0
1017056,B,0
1013676,B,0
1009815,A,0
1021527,A,0
1026613,B,0
1007743,B,0
1002565,B,0
1014008,A,0
1002344,B,0
1016996,B,0
1008547,A,0
1001501,B,126.67
1007470,A,0
1029675,A,0
1011040,B,0
1013293,A,0
1004404,A,0
1006576,A,0
1009769,B,0
1011854,B,0
1009863,B,0
1014235,A,0
1007390,B,0
1005083,A,0
1020960,A,0
1004315,A,0
1025170,A,0
1024537,A,0
1015947,A,0
1027807,A,0
1022662,B,0
1023087,B,0
1002098,B,0
1005361,B,0
1015931,A,0
1000114,A,0
1024064,B,0
1004049,A,0
1026783,A,0
1004960,A,0
1008572,A,0
1029442,A,0
1007808,B,0
1004371,A,0
1017348,A,0
1019139,B,198.6
1028489,B,85.98
1023132,B,0
1028149,A,0
1020470,B,0
1006577,B,0
1016821,A,82.93
1021796,B,0
1003756,B,0
1013674,B,0
1020227,A,0
1010910,B,0
1008735,A,0
1021538,A,0
1014605,A,0
1020108,A,0
1015085,A,0
1003004,B,0
1012143,B,0
1006215,B,0
1013918,A,0
1028858,B,0
1015484,A,0
1026857,A,0
1000242,B,0
1028742,A,0
1025665,B,0
1022501,A,0
1002809,A,0
1015139,A,0
1001699,A,0
1008058,A,0
1007494,B,0
1012406,A,0
1002727,B,31.59
1007984,A,58.7
1029383,B,0
1026853,B,0
1001452,A,0
1022977,B,0
1026248,A,0
1012792,A,0
1025013,A,0
1017556,A,0
1024791,B,0
1016297,A,0
1011064,B,0
1004735,B,0
1026644,B,0
1010689,B,0
1029783,A,0
1016753,A,0
1015953,A,0
1013727,B,0
1027499,B,0
1012367,A,0
1011015,B,0
1029957,B,0
1009124,B,0
1012970,A,0
1018095,A,0
1026184,A,0
1019957,B,0
1011608,B,0
1013184,A,0
1002668,A,0
1022528,B,0
1015352,A,0
1005341,A,0
1028267,B,0
1024041,A,0
1003449,A,0
1015485,A,0
1027667,A,0
1003876,A,0
1025998,B,0
1020032,A,0
1005475,A,0
1021039,B,0
1013110,B,145.11
1011258,B,0
1000591,B,0
1001579,A,0
1029272,B,0
1018184,A,0
1029759,A,0
1005749,A,0
1006004,A,0
1013823,B,45.17
1011114,B,0
1000659,A,0
1021667,A,0
1026406,A,0
1005731,A,0
1022000,A,0
1029725,A,0
1003097,A,0
1018237,B,0
1006888,A,0
1022886,A,0
1000421,A,0
1007132,B,0
1005577,A,0
1001747,B,0
1017923,B,0
1022747,B,86.27
1009745,B,0
1021004,B,0
1025199,A,0
1022562,B,0
1010101,B,0
1006586,A,0
1021998,B,0
1011661,B,0
1007367,A,0
1003058,A,0
1001433,A,0
1007036,B,0
1018760,B,0
1016210,A,0
1013780,A,0
1026221,B,0
1019779,A,0
1007364,B,0
1007093,A,0
1005785,B,0
1023073,A,0
1010194,B,0
1007281,B,0
1012543,A,0
1010613,B,0
1021335,A,0
1004966,A,0
1028793,B,0
1017268,B,0
1015057,A,0
1013436,B,0
1002163,A,274.29
1027441,B,0
1019899,A,0
1009172,A,0
1004263,B,0
1029546,A,0
1019748,A,0
1017569,A,0
1022594,B,0
1000924,A,0
1009798,A,0
1003382,A,0
1018298,A,0
1022556,A,0
1020739,A,0
1012198,A,0
1001836,B,0
1028854,A,0
1013966,B,0
1025818,B,0
1026799,A,0
1018360,A,0
1017143,A,0
1001485,B,0
1020415,B,0
1014637,B,0
1011583,B,0
1029404,A,0
1007508,A,0
1004876,A,0
1019595,B,0
1000532,A,0
1027678,B,0
1015074,B,0
1019259,B,0
1013594,B,0
1013661,B,0
1018096,A,0
1000207,A,0
1026632,B,0
1018435,B,0
1005761,A,0
1012415,B,0
1005493,A,0
1014248,A,0
1009344,A,0
1028091,A,0
1002514,B,0
1005677,A,0
1015650,A,0
1003682,A,0
1023290,B,0
1022876,B,0
1003632,A,0
1025933,A,0
1004221,A,0
1012607,B,12.15
1015523,A,0
1010166,B,0
1019541,A,0
1005357,A,0
1003154,B,0
1018625,A,0
1010446,B,0
1029317,B,0
1026373,A,0
1005586,B,0
1019180,A,0
1003940,A,0
1011620,B,0
1026963,A,0
1013393,A,0
1002702,A,0
1012170,A,0
1024517,A,0
1021869,A,0
1027882,A,0
1023942,A,0
1012814,B,0
1015726,B,0
1008796,B,0
1006131,B,0
1004402,A,0
1004547,A,0
1002315,A,0
1012290,B,0
1005285,B,0
1016922,B,0
1015210,B,0
1021618,A,0
1003675,B,0
1000208,A,0
1001289,B,0
1000227,A,0
1008075,A,84.71
1003526,B,0
1029356,B,0
1002038,B,0
1018843,A,0
1002472,A,0
1006460,B,0
1008716,B,0
1022067,A,0
1005225,A,0
1021644,B,0
1000094,B,0
1024894,B,0
1010362,B,0
1022656,A,0
1003631,A,0
1004420,A,0
1027293,B,0
1022447,B,0
1013600,B,0
1008670,B,0
1000504,A,0
1024465,B,0
1020634,A,0
1007092,B,0
1027976,B,0
1025062,B,0
1010488,B,0
1018203,B,0
1028503,B,0
1028827,A,0
1013403,A,0
1008496,B,0
1014486,B,0
1021517,A,0
1015369,B,0
1006123,A,0
1005661,B,0
1006249,A,0
1004171,B,0
1010691,B,0
1020922,A,0
1028575,B,0
1027081,B,0
1011007,A,0
1003080,A,0
1010017,B,0
1006515,B,0
1000752,B,0
1021353,A,0
1018611,A,0
1008273,B,0
1011138,B,0
1001288,B,0
1024450,B,0
1028712,A,0
1027274,A,0
1013928,B,0
1022621,A,0
1019277,B,0
1017098,B,0
1025205,B,0
1019988,B,0
1010131,B,0
1011752,B,0
1013681,A,0
1004173,A,0
1027442,B,73.18840419473716
1011449,B,0
1005332,A,0
1014234,A,53.17
1018280,A,0
1013004,B,0
1013018,A,0
1011095,A,0
1013329,B,48.78138143005154
1016472,A,0
1025435,A,0
1023248,A,0
1023793,B,0
1004690,A,0
1025273,A,0
1029750,A,0
1023316,B,0
1013696,A,0
1027687,B,0
1013735,A,0
1023343,A,0
1012621,A,0
1025405,A,0
1029577,A,0
1008985,A,0
1024051,B,0
1026856,A,0
1013522,A,0
1007464,A,0
1017339,A,0
1017957,A,0
1016432,B,0
1019103,B,0
1026448,A,0
1022645,A,0
1019460,B,0
1018458,A,0
1011930,A,0
1008414,B,0
1022432,B,0
1022308,A,0
1007999,B,0
1001460,A,0
1011163,B,0
1006352,B,0
1010190,A,0
1024350,A,163.42
1007909,B,0
1006342,A,0
1005978,B,0
1022861,B,0
1025077,A,0
1012881,B,0
1009419,B,0
1027462,B,0
1010370,B,0
1023245,A,0
1023823,A,0
1005758,A,0
1015640,B,112.49
1023567,A,0
1008395,A,0
1001096,A,0
1004584,A,0
1005989,B,0
1026163,A,0
1029720,A,0
1023260,A,0
1008020,B,0
1013610,B,0
1022752,B,0
1020101,B,0
1018443,A,0
1025490,B,0
1012625,B,0
1010956,A,0
1014258,B,0
1004435,B,0
1003450,B,0
1025737,A,0
1015411,B,0
1029457,A,0
1006952,A,0
1016834,B,0
1006242,B,0
1000300,A,0
1015986,B,0
1015416,A,0
1026634,A,0
1003955,A,0
1001895,A,0
1021782,A,0
1029989,A,0
1001626,B,0
1018388,A,0
1001364,B,0
1008777,B,0
1011482,A,0
1012331,B,0
1015754,B,0
1020593,A,101.78
1002531,B,30.77
1024116,A,0
1023175,A,0
1009946,A,0
1026581,B,101.55917651452769
1026348,A,0
1020049,A,0
1018696,A,0
1014380,B,0
1008078,B,0
1025831,A,0
1016829,A,0
1006976,B,0
1001392,A,0
1030017,A,114.33
1026906,A,0
1015867,A,0
1026901,A,0
1028358,B,0
1022930,A,0
1023216,A,0
1029644,B,0
1001688,B,0
1029320,A,0
1001897,B,0
1010724,B,0
1022959,B,0
1021011,B,0
1010481,B,0
1010686,A,0
1009569,A,0
1008442,A,0
1007629,A,0
1013965,A,0
1022258,B,0
1009339,B,0
1006927,A,0
1006869,B,29.33
1017543,B,0
1005137,B,0
1013887,B,0
1013714,B,0
1017539,A,0
1013813,A,0
1021631,A,0
1021259,B,0
1019404,B,0
1015314,B,0
1005153,B,0
1004982,A,0
1019796,B,0
1019682,B,0
1004634,B,0
1023543,B,0
1015476,A,0
1016298,B,0
1012106,A,0
1017181,A,0
1025458,B,0
1021027,A,0
1002193,A,0
1022830,B,0
1017021,B,0
1016080,A,0
1022668,A,0
1004195,A,0
1009141,B,0
1026918,B,0
1004574,B,0
1009656,A,0
1013851,B,0
1016301,B,0
1004459,A,0
1021430,A,0
1003894,B,0
1004266,A,0
1025323,B,0
1014726,A,0
1010891,B,0
1016421,A,0
1015530,B,0
1023978,B,0
1030047,B,0
1019426,A,0
1019926,A,42.8
1000406,A,0
1000425,B,0
1009115,A,0
1023818,B,0
1020991,A,0
1017644,B,0
1007562,A,0
1001082,A,0
1009041,A,0
1025143,B,0
1002411,A,0
1007935,B,0
1026547,A,0
1028584,A,0
1009343,A,0
1011903,B,0
1001051,A,0
1005666,A,0
1015760,A,0
1013489,B,0
1015731,B,0
1022623,A,0
1007056,A,0
1023657,A,0
1027165,B,0
1023580,A,16.19
1010471,A,0
1017755,B,37.23
1024394,A,0
1010517,B,0
1005469,B,0
1017183,B,0
1013974,A,0
1018829,B,0
1017497,B,0
1015382,B,0
1008752,A,0
1024986,A,0
1006543,A,11.39
1023401,B,0
1028782,B,17.38
1028776,B,0
1011497,A,91.35
1023632,A,0
1022123,A,0
1001957,B,0
1028148,B,0
1023930,B,109.78
1011342,A,0
1017372,B,0
1005966,B,0
1011333,B,0
1019202,B,0
1006307,A,0
1025815,B,0
1015028,A,0
1014318,A,0
1027054,A,0
1014367,B,138.92
1011626,A,0
1002232,B,0
1027840,A,0
1022985,B,0
1016023,B,0
1011151,A,0
1022422,B,0
1020669,A,0
1009960,B,0
1006388,A,0
1000932,A,0
1005042,A,0
1003436,A,0
1023708,A,0
1013458,A,0
1018038,B,0
1020160,B,0
1023261,B,0
1015288,B,0
1017457,A,0
1007602,A,0
1000430,A,0
1012015,B,0
1016743,A,0
1018985,A,0
1030022,A,0
1001933,A,36.2
1015184,A,0
1019897,B,0
1026007,A,95.88
1005689,B,33.52
1006212,B,0
1027212,A,0
1003653,B,0
1005417,B,0
1027447,A,0
1014409,B,0
1002690,A,0
1008996,A,0
1021149,B,0
1015706,A,0
1009468,A,0
1003343,A,0
1006892,A,0
1001855,A,150.5936873865196
1002584,B,0
1029707,B,0
1014236,B,0
1010457,B,0
1000007,A,0
1009959,A,0
1003289,B,0
1027428,A,0
1020567,A,0
1020340,B,0
1000071,B,6.71
1014749,B,0
1023920,A,0
1021803,B,0
1021317,B,0
1016892,B,0
1028110,B,0
1011828,B,0
1017916,A,0
1020819,B,0
1028532,B,0
1026748,A,0
1013566,B,0
1009629,B,0
1025779,B,0
1027391,B,0
1013333,B,0
1009990,A,0
1013863,B,761.1
1018122,A,0
1029959,A,0
1028514,A,38.19
1018020,A,0
1010787,B,0
1020012,B,0
1018461,B,0
1006481,B,0
1003158,A,0
1017101,B,0
1005210,A,0
1026150,B,0
1018853,A,0
1012201,A,0
1011024,B,0
1009314,A,0
1002716,A,0
1008230,B,0
1020304,A,0
1006423,A,0
1000883,A,65.1
1017519,A,0
1028247,B,0
1018785,B,0
1008342,A,0
1017165,A,0
1009414,A,0
1013353,B,0
1016941,B,0
1000506,B,0
1002457,B,0
1009443,B,0
1022912,B,0
1004100,A,0
1006438,A,0
1001174,A,0
1013053,B,0
1011181,A,0
1018669,B,0
1012595,A,0
1025210,A,0
1017942,B,0
1012454,A,0
1002974,B,0
1028239,B,0
1019297,A,0
1025626,B,0
1013345,A,0
1029505,A,0
1028850,A,0
1001187,B,0
1001080,B,0
1009755,B,0
1004366,A,0
1005118,A,0
1016826,A,0
1009648,B,0
1028513,A,0
1021712,A,0
1006319,A,0
1026821,B,0
1027702,B,0
1014229,B,0
1023236,B,0
1029233,B,0
1020003,B,0
1002927,B,0
1009326,A,0
1006701,B,0
1014151,A,53.22
1022313,B,0
1002008,B,0
1009307,B,0
1025305,B,0
1007979,B,0
1010729,B,0
1027150,A,0
1021933,B,0
1019465,B,0
1025718,B,0
1023495,B,0
1000375,B,0
1025165,B,0
1016498,B,0
1012152,B,0
1013532,B,0
1015051,A,0
1003533,A,0
1024471,B,0
1020452,A,0
1011786,B,0
1003315,B,0
1019261,B,0
1012296,A,0
1015173,B,0
1023877,A,0
1022130,A,0
1007546,A,0
1002350,B,0
1018661,B,0
1000130,B,0
1002813,A,0
1012830,B,0
1006218,A,0
1019166,B,0
1010845,B,0
1001795,B,0
1008023,A,0
1016022,B,0
1019334,A,0
1013516,A,0
1029554,B,0
1012731,B,0
1004323,B,0
1017451,B,0
1004731,A,0
1004339,B,0
1027069,A,0
1027281,A,0
1019459,A,0
1027716,A,0
1002429,B,0
1019029,A,0
1010059,A,0
1006846,B,0
1026677,B,0
1000021,B,0
1026024,A,0
1023062,B,0
1016715,B,0
1014167,B,0
1029751,A,0
1028681,B,0
1018394,B,0
1013967,A,0
1011037,A,0
1018758,A,0
1017725,B,101.85
1022302,B,0
1017521,B,0
1002370,A,0
1028125,B,0
1026831,B,0
1028775,B,0
1026250,B,0
1008931,B,0
1000988,B,0
1001425,B,309.8
1020440,B,0
1019377,B,0
1021751,B,0
1022717,A,0
1014312,B,0
1024300,A,0
1000197,B,0
1006023,B,0
1007585,A,0
1021593,B,0
1002599,B,0
1021107,B,0
1014489,B,0
1005101,B,0
1021447,A,0
1029287,A,0
1004917,A,0
1027232,A,0
1004875,A,0
1002480,A,0
1015198,A,0
1000051,B,0
1028687,A,0
1019358,A,0
1022907,A,0
1010052,B,0
1015593,A,0
1006190,B,0
1020844,A,0
1023775,B,0
1014116,A,0
1018071,B,0
1013886,A,0
1020571,A,0
1019553,A,0
1002847,A,0
1020860,A,0
1025239,B,0
1025542,B,0
1011509,B,0
1009756,A,0
1021495,B,0
1007912,A,0
1021372,A,0
1008813,A,0
1003922,A,0
1019215,A,0
1003016,B,0
1002323,A,0
1022641,A,0
1004186,B,0
1015099,B,0
1013222,B,0
1026607,B,25.02
1000790,A,0
1005409,B,0
1007345,A,0
1006225,B,0
1002223,A,41.45
1007744,A,0
1003018,A,0
1029609,A,0
1026442,A,0
1023535,A,0
1004795,B,0
1001040,B,0
1009653,B,0
1029991,A,0
1006451,B,0
1020521,A,0
1009441,B,0
1014067,B,0
1023824,B,0
1001106,A,0
1015016,A,0
1028142,B,0
1004083,A,0
1001340,B,0
1013862,B,0
1002560,B,0
1021654,B,0
1028328,A,0
1002015,A,0
1006196,A,0
1012755,B,0
1013850,B,0
1012785,A,0
1000019,B,0
1012034,A,0
1004738,A,0
1012276,A,54.74
1001331,A,0
1013765,A,0
1012988,A,0
1027381,B,0
1004070,A,0
1025236,B,0
1002877,A,0
1016208,A,49.69488748678611
1005536,A,0
1030035,A,0
1023844,B,0
1009500,A,0
1006101,B,0
1029896,B,0
1024753,B,0
1027817,B,0
1021808,B,0
1020905,B,0
1008589,B,0
1025695,B,0
1001132,A,0
1016290,A,0
1003012,B,0
1011861,B,0
1027512,B,135.66
1021949,A,0
1010580,B,0
1010450,A,0
1019505,A,0
1006998,A,0
1001027,A,0
1018524,B,0
1025939,A,0
1009722,A,0
1000692,B,0
1021556,A,0
1029802,A,0
1003763,A,0
1007883,B,0
1003904,A,0
1009846,B,0
1003354,B,0
1019884,B,0
1001336,A,0
1027627,A,0
1005777,A,0
1008900,A,0
1027085,A,0
1019693,B,23.2
1011525,B,0
1006987,B,0
1013351,B,0
1020987,B,0
1020159,A,0
1027885,B,0
1016518,B,0
